angDist,_RAJ2000,_DEJ2000,KIC,G16,Teff,log(g),[Fe/H],Rad,Mass,rho,Dist,Av,Mod,Ref,H14,Simbad,_RA,_DE,_RAJ2000,_DEJ2000,KIC,Dnu,numax,DPi1,dnurot,e_dnurot,Ncomp,Simbad,_RA,_DE,log(g),corerot,,[Fe/H],corerot
0.028292,287.74432,46.78161,9882316, ,5422,3.182,-0.48,5.881,1.914,0.0133,1278.05,0.338,DSEP,,1,Simbad,287.74432,46.78161,287.7443297,46.7816142,9882316,13.68,180.4,80.4,0,2.33,1,Simbad,287.74433,46.78161,3.182,0,,-0.48,0
0.196687,288.09723,48.0623,10722175, ,4690,2.952,0.14,5.831,1.11,0.00789,317.603,0.179,DSEP,,1,Simbad,288.09723,48.0623,288.0971717,48.0622617,10722175,9.52,112.53,73.6,245,2.07,3,Simbad,288.09717,48.06226,2.952,490,,0.14,490
0.054552,291.62732,39.32353,4262505, ,4980,2.841,-0.26,8.288,1.736,0.00429,727.938,0.406,DSEP,,1,Simbad,291.62732,39.32353,291.6273139,39.3235156,4262505,7.98,87.97,70.1,365,4.33,2,Simbad,291.62731,39.32352,2.841,730,,-0.26,730
0.05535,297.87061,45.5529,9172127, ,4845,3.182,0.16,5.143,1.465,0.0152,1667.831,0.581,DSEP,,1,Simbad,297.87061,45.5529,297.8706319,45.5528989,9172127,14.53,187.52,84.2,475,7.66,3,Simbad,297.87063,45.5529,3.182,950,,0.16,950
0.026298,287.98111,46.7648,9882766, ,5101,3.124,-0.12,6.25,1.895,0.0109,1185.975,0.34,DSEP,,1,Simbad,287.98111,46.7648,287.9810994,46.7648008,9882766,13.07,164.83,80.2,350,2.92,3,Simbad,287.9811,46.7648,3.124,700,,-0.12,700
0.053464,287.71542,40.72711,5521181, ,5119,2.812,0.07,11.147,2.938,0.00299,3713.304,0.401,DSEP,,1,Simbad,287.71542,40.72711,287.7154269,40.7270961,5521181,7.53,79.36,70.97,140,7.51,2,Simbad,287.71543,40.7271,2.812,280,,0.07,280
0.104667,297.68704,43.06016,7468295, ,5002,3.216,-0.36,4.042,0.979,0.0209,1447.472,0.632,DSEP,,1,Simbad,297.68704,43.06016,297.6870008,43.060165,7468295,15.92,201.83,87.3,310,9.9,3,Simbad,297.687,43.06016,3.216,620,,-0.36,620
0.068375,285.22568,50.00772,11802908, ,4915,2.914,0.16,8.468,2.143,0.00497,1675.069,0.288,DSEP,,1,Simbad,285.22568,50.00772,285.2256964,50.0077042,11802908,9.08,104.77,73.4,555,2.08,2,Simbad,285.2257,50.0077,2.914,1110,,0.16,1110
0.060798,280.71896,44.16606,8210306, ,4734,2.774,-0.12,6.949,1.047,0.0044,1574.441,0.275,DSEP,,1,Simbad,280.71896,44.16606,280.7189419,44.1660708,8210306,7.08,72.22,70.7,190,8.75,2,Simbad,280.71894,44.16607,2.774,380,,-0.12,380
0.031675,297.80609,43.02011,7468893, ,4873,2.866,0.02,8.25,1.823,0.00457,1218.364,0.601,DSEP,,1,Simbad,297.80609,43.02011,297.8060853,43.0201181,7468893,7.83,90.7,84.1,310,3.03,3,Simbad,297.80609,43.02012,2.866,620,,0.02,620
0.059139,283.81314,47.36912,10257419, ,4773,2.887,0.04,7.167,1.444,0.00552,1247.464,0.289,DSEP,,1,Simbad,283.81314,47.36912,283.8131414,47.3691364,10257419,8.46,91.28,74,0,8.72,1,Simbad,283.81314,47.36914,2.887,0,,0.04,0
0.167595,283.94769,47.37291,10257635, ,5018,2.901,0.07,9.208,2.459,0.00444,2064.236,0.29,DSEP,,1,Simbad,283.94769,47.37291,283.9476367,47.3728806,10257635,8.58,94.88,73.8,320,1.13,2,Simbad,283.94764,47.37288,2.901,640,,0.07,640
0.077827,288.06088,40.76442,5522071, ,4847,2.983,0.02,6.561,1.51,0.00753,623.131,0.326,DSEP,,1,Simbad,288.06088,40.76442,288.0608978,40.7644031,5522071,9.76,115.19,75,0,4.13,1,Simbad,288.0609,40.7644,2.983,0,,0.02,0
0.083872,282.67206,48.71277,11122147, ,5072,3.161,-0.14,5.649,1.687,0.0132,1578.041,0.271,DSEP,,1,Simbad,282.67206,48.71277,282.67208,48.7127508,11122147,13.38,170.39,81.2,295,3.52,3,Simbad,282.67208,48.71275,3.161,590,,-0.14,590
0.043529,289.38724,42.56983,7025935, ,4842,2.805,-0.4,6.192,0.892,0.00529,1728.223,0.412,DSEP,,1,Simbad,289.38724,42.56983,289.3872486,42.5698403,7025935,7.72,80,72.8,0,7.34,1,Simbad,289.38725,42.56984,2.805,0,,-0.4,0
0.043871,288.26605,40.76657,5522575, ,4903,2.997,-0.4,4.884,0.864,0.0104,671.901,0.341,DSEP,,1,Simbad,288.26605,40.76657,288.2660614,40.7665786,5522575,9.93,115.41,74.5,260,5.33,3,Simbad,288.26606,40.76658,2.997,520,,-0.4,520
0.072559,292.80692,37.76418,2449558, ,4906,2.868,0.07,9.029,2.191,0.00419,1992.209,0.624,DSEP,,1,Simbad,292.80692,37.76418,292.8069,37.7641925,2449558,7.62,90.75,74.5,0,7.56,1,Simbad,292.8069,37.76419,2.868,0,,0.07,0
0.030825,289.27374,46.79056,9885121, ,5057,2.799,0.07,10.771,2.665,0.003,3636.759,0.36,DSEP,,1,Simbad,289.27374,46.79056,289.2737308,46.7905542,9885121,7.42,75.28,71.8,320,3.91,3,Simbad,289.27373,46.79055,2.799,640,,0.07,640
0.057218,289.10471,51.31656,12456237, ,4756,2.747,0.36,11.18,2.542,0.00256,4096.289,0.319,DSEP,,1,Simbad,289.10471,51.31656,289.1047244,51.3165731,12456237,6.82,70.49,69,95,7.24,2,Simbad,289.10472,51.31657,2.747,190,,0.36,190
0.169331,290.36011,48.049,10727457, ,4822,2.856,0.1,8.408,1.851,0.00439,2364.238,0.364,DSEP,,1,Simbad,290.36011,48.049,290.3600836,48.0489564,10727457,7.67,85.51,66.1,160,7.16,2,Simbad,290.36008,48.04896,2.856,320,,0.1,320
0.099142,290.04614,51.38311,12457926, ,5208,3.09,-0.54,5.901,1.563,0.0107,1285.5,0.328,DSEP,,1,Simbad,290.04614,51.38311,290.0460972,51.3831033,12457926,12.45,145.31,81.07,280,1.45,2,Simbad,290.0461,51.3831,3.09,560,,-0.54,560
0.074822,283.16519,44.13909,8214394, ,5112,3.182,0.14,6.205,2.135,0.0126,1412.946,0.301,DSEP,,1,Simbad,283.16519,44.13909,283.1651681,44.1391036,8214394,14.12,182.32,82.3,390,3.02,2,Simbad,283.16517,44.1391,3.182,780,,0.14,780
0.067272,281.59824,43.17866,7501656, ,5166,3.173,0,6.204,2.09,0.0123,937.332,0.286,DSEP,,1,Simbad,281.59824,43.17866,281.5982322,43.1786778,7501656,14.45,178.94,85,325,1.02,3,Simbad,281.59823,43.17868,3.173,650,,0,650
0.044015,281.60565,43.1865,7501667, ,4721,3.156,0.28,5.007,1.31,0.0147,1169.603,0.289,DSEP,,1,Simbad,281.60565,43.1865,281.6056511,43.1865122,7501667,13.95,173.64,84.7,450,3.35,2,Simbad,281.60565,43.18651,3.156,900,,0.28,900
0.09194,287.09363,47.3713,10263598, ,5096,3.007,0.07,8.038,2.394,0.00649,2532.648,0.325,DSEP,,1,Simbad,287.09363,47.3713,287.0936494,47.3712781,10263598,10.53,123.16,77,0,1.71,1,Simbad,287.09365,47.37128,3.007,0,,0.07,0
0.131317,294.00873,46.25391,9593478, ,5189,3.216,-0.18,5.588,1.873,0.0151,2054.95,0.458,DSEP,,1,Simbad,294.00873,46.25391,294.0087769,46.2539267,9593478,14.73,194.78,82.5,305,6.55,2,Simbad,294.00878,46.25393,3.216,610,,-0.18,610
0.031177,281.84052,43.17151,7502128, ,5018,3.026,0.07,7.455,2.15,0.00731,2451.674,0.292,DSEP,,1,Simbad,281.84052,43.17151,281.8405308,43.1715064,7502128,11.13,128.04,79.9,0,7.92,1,Simbad,281.84053,43.17151,3.026,0,,0.07,0
0.022308,281.85419,43.13458,7502157, ,4819,2.739,-0.1,9.04,1.632,0.00311,2196.15,0.292,DSEP,,1,Simbad,281.85419,43.13458,281.8541856,43.1345747,7502157,6.34,65.24,67.6,0,2.91,1,Simbad,281.85419,43.13457,2.739,0,,-0.1,0
0.052333,299.54727,43.57802,7849791, ,4688,2.826,0.2,7.969,1.552,0.00432,1902.552,0.737,DSEP,,1,Simbad,299.54727,43.57802,299.5472619,43.5780333,7849791,7.75,81.25,73.7,260,4.34,2,Simbad,299.54726,43.57803,2.826,520,,0.2,520
0.02445,290.50293,46.75333,9887670, ,5092,2.851,-0.36,8.705,1.961,0.00419,3782.861,0.38,DSEP,,1,Simbad,290.50293,46.75333,290.5029203,46.7533286,9887670,8.04,84.48,72.7,0,7.17,1,Simbad,290.50292,46.75333,2.851,0,,-0.36,0
0.12594,291.66678,42.51948,7033225, ,5088,3.215,0.06,5.712,1.954,0.0148,2434.693,0.467,DSEP,,1,Simbad,291.66678,42.51948,291.6668239,42.5194933,7033225,15.21,195.69,86.2,180,6.89,3,Simbad,291.66682,42.51949,3.215,360,,0.06,360
0.182473,286.58432,48.72814,11127815, ,5071,2.83,-0.34,8.93,1.968,0.00389,2968.004,0.309,DSEP,,1,Simbad,286.58432,48.72814,286.5843908,48.7281597,11127815,7.8,79.46,72.4,135,6.73,2,Simbad,286.58439,48.72816,2.83,270,,-0.34,270
0.079284,292.17819,48.0113,10732050, ,4713,2.825,0.2,8.231,1.649,0.00417,1981.572,0.394,DSEP,,1,Simbad,292.17819,48.0113,292.1782069,48.0112811,10732050,7.53,81.5,70.1,295,7.59,2,Simbad,292.17821,48.01128,2.825,590,,0.2,590
0.059791,285.9725,38.72022,3628943, ,4975,2.989,-0.12,6.907,1.695,0.00724,2661.371,0.39,DSEP,,1,Simbad,285.9725,38.72022,285.9725203,38.720215,3628943,10.11,118.03,75.1,405,1.98,2,Simbad,285.97252,38.72021,2.989,810,,-0.12,810
0.071172,290.01215,50.06349,11810798, ,4991,2.85,-0.12,8.91,2.05,0.00408,2354.856,0.34,DSEP,,1,Simbad,290.01215,50.06349,290.0121775,50.0634989,11810798,8.28,85.58,73.7,0,1.07,1,Simbad,290.01218,50.0635,2.85,0,,-0.12,0
0.01608,283.81674,45.69358,9202597, ,4806,2.948,0.44,8.205,2.177,0.00555,1620.141,0.299,DSEP,,1,Simbad,283.81674,45.69358,283.8167389,45.6935756,9202597,9.7,112.41,76.6,180,4.79,3,Simbad,283.81674,45.69358,2.948,360,,0.44,360
0.03876,283.03412,43.10845,7504619, ,4847,3.289,0.02,3.853,1.054,0.0259,722.755,0.288,DSEP,,1,Simbad,283.03412,43.10845,283.0341264,43.1084403,7504619,17.64,224.98,90.5,290,2.65,3,Simbad,283.03413,43.10844,3.289,580,,0.02,580
0.024065,292.53067,48.09912,10732952, ,5213,3.141,-0.2,6.324,2.018,0.0112,2787.122,0.399,DSEP,,1,Simbad,292.53067,48.09912,292.5306761,48.0991147,10732952,13.7,162.1,83.9,415,1.77,2,Simbad,292.53068,48.09911,3.141,830,,-0.2,830
0.040706,285.1102,40.24596,5080831, ,4739,3.244,0.18,4.006,1.027,0.0225,1020.61,0.351,DSEP,,1,Simbad,285.1102,40.24596,285.1101853,40.2459614,5080831,17.27,238.06,90.8,520,5.11,3,Simbad,285.11019,40.24596,3.244,1040,,0.18,1040
0.075383,287.49103,48.77543,11129191, ,4825,2.824,-0.08,7.921,1.526,0.00433,1652.086,0.319,DSEP,,1,Simbad,287.49103,48.77543,287.49106,48.7754231,11129191,7.75,81.03,72,720,5.55,2,Simbad,287.49106,48.77542,2.824,1440,,-0.08,1440
0.075133,293.09222,46.76012,9893850, ,5210,3.056,-0.34,6.883,1.966,0.00849,2601.75,0.429,DSEP,,1,Simbad,293.09222,46.76012,293.0921928,46.7601294,9893850,11.76,131.85,80.1,390,3.57,3,Simbad,293.09219,46.76013,3.056,780,,-0.34,780
0.108708,286.55923,40.28823,5083853, ,5007,3.239,-0.08,4.836,1.479,0.0184,1810.197,0.383,DSEP,,1,Simbad,286.55923,40.28823,286.5591914,40.2882233,5083853,16.2,208.25,86.7,0,8.07,1,Simbad,286.55919,40.28822,3.239,0,,-0.08,0
0.007145,287.04706,44.1894,8221785, ,5059,2.823,0.07,10.438,2.644,0.00328,3942.532,0.352,DSEP,,1,Simbad,287.04706,44.1894,287.0470608,44.1893981,8221785,7.76,79.64,72.8,310,6.61,3,Simbad,287.04706,44.1894,2.823,620,,0.07,620
0.048004,296.18695,41.31815,6058104, ,4993,3.169,-0.24,4.647,1.163,0.0163,1354.774,0.617,DSEP,,1,Simbad,296.18695,41.31815,296.1869356,41.3181578,6058104,14.1,175.97,83.5,0,7.75,1,Simbad,296.18694,41.31816,3.169,0,,-0.24,0
0.044071,298.99792,44.59243,8518198, ,4842,3.041,0.06,6.079,1.483,0.00929,1063.331,0.561,DSEP,,1,Simbad,298.99792,44.59243,298.9979286,44.5924406,8518198,11.55,137.35,79.3,425,2.81,3,Simbad,298.99793,44.59244,3.041,850,,0.06,850
0.154806,288.69986,51.44454,12505707, ,5007,3.083,0.36,7.376,2.403,0.00843,1976.135,0.313,DSEP,,1,Simbad,288.69986,51.44454,288.6998994,51.4445753,12505707,12.15,149.1,81.4,305,6.62,3,Simbad,288.6999,51.44458,3.083,610,,0.36,610
0.099559,281.93579,43.68655,7869863, ,5186,2.97,0.07,8.767,2.614,0.00546,4169.759,0.29,DSEP,,1,Simbad,281.93579,43.68655,281.9357567,43.6865364,7869863,9.94,110.27,76.9,310,6.38,2,Simbad,281.93576,43.68654,2.97,620,,0.07,620
0.051141,285.45377,43.10816,7509923, ,5018,3.144,0.26,6.529,2.166,0.011,2090.38,0.338,DSEP,,1,Simbad,285.45377,43.10816,285.4537506,43.1081589,7509923,13.26,168.8,80.32,405,4.26,2,Simbad,285.45375,43.10816,3.144,810,,0.26,810
0.008842,287.51151,38.72161,3632803, ,5172,3.129,-0.12,6.46,2.048,0.0107,2061.519,0.424,DSEP,,1,Simbad,287.51151,38.72161,287.5115114,38.7216078,3632803,12.69,161.06,81.8,315,6.44,2,Simbad,287.51151,38.72161,3.129,630,,-0.12,630
0.084511,289.12634,51.40687,12506511, ,5021,2.953,-0.04,7.974,2.078,0.00577,1846.699,0.318,DSEP,,1,Simbad,289.12634,51.40687,289.1263589,51.4068903,12506511,9.57,108.13,75.5,480,1.05,2,Simbad,289.12636,51.40689,2.953,960,,-0.04,960
0.070667,289.28989,51.4788,12506768, ,5319,3.21,-0.26,5.804,1.995,0.0144,496.985,0.251,DSEP,,1,Simbad,289.28989,51.4788,289.2899214,51.4787983,12506768,14.75,191.85,83.9,315,4.19,2,Simbad,289.28992,51.4788,3.21,630,,-0.26,630
0.011188,285.7164,43.18828,7510539, ,5074,3.153,-0.2,5.551,1.597,0.0132,1881.59,0.341,DSEP,,1,Simbad,285.7164,43.18828,285.7164003,43.1882831,7510539,13.84,172.52,82.6,380,7.59,3,Simbad,285.7164,43.18828,3.153,760,,-0.2,760
0.018409,282.4263,43.63822,7870694, ,5095,3.131,0.21,6.791,2.274,0.0102,2412.051,0.296,DSEP,,1,Simbad,282.4263,43.63822,282.4262964,43.6382244,7870694,12.77,158.97,80.6,0,8.56,1,Simbad,282.4263,43.63822,3.131,0,,0.21,0
0.061771,291.27597,47.31519,10272641, ,5018,2.84,-0.2,8.947,2.021,0.00398,1390.211,0.385,DSEP,,1,Simbad,291.27597,47.31519,291.2759467,47.3151967,10272641,8.21,90,72.2,270,1.52,2,Simbad,291.27595,47.3152,2.84,540,,-0.2,540
0.03475,286.83344,37.85597,2557392, ,5153,3.231,0.12,5.463,1.852,0.016,2482.018,0.42,DSEP,,1,Simbad,286.83344,37.85597,286.8334283,37.8559672,2557392,15.76,206.06,87.7,0,8.89,1,Simbad,286.83343,37.85597,3.231,0,,0.12,0
0.110389,291.40527,47.30294,10272966, ,5120,2.937,-0.3,7.93,1.982,0.0056,2443.718,0.389,DSEP,,1,Simbad,291.40527,47.30294,291.4052519,47.3029681,10272966,9.39,101.95,75.7,345,3.59,2,Simbad,291.40525,47.30297,2.937,690,,-0.3,690
0.082961,289.74432,51.48232,12507577, ,4786,2.82,0.18,9.1,1.993,0.00372,1112.635,0.322,DSEP,,1,Simbad,289.74432,51.48232,289.7443392,51.4823003,12507577,7.53,82.15,70.3,460,6.21,2,Simbad,289.74434,51.4823,2.82,920,,0.18,920
0.095247,294.04147,46.72322,9896174, ,5170,3.286,-0.2,4.861,1.667,0.0204,850.91,0.398,DSEP,,1,Simbad,294.04147,46.72322,294.0414544,46.7231958,9896174,18.2,233.26,89.4,285,0.93,2,Simbad,294.04145,46.7232,3.286,570,,-0.2,570
0.036533,297.04138,41.39081,6061867, ,4822,2.97,-0.22,5.215,0.926,0.00919,606.018,0.382,DSEP,,1,Simbad,297.04138,41.39081,297.0413689,41.3908042,6061867,10.03,112.12,76.5,430,5.47,3,Simbad,297.04137,41.3908,2.97,860,,-0.22,860
0.034284,294.79147,50.01386,11819928, ,4797,2.878,0.04,7.513,1.555,0.00516,2047.8,0.413,DSEP,,1,Simbad,294.79147,50.01386,294.7914603,50.0138672,11819928,8.26,89.45,73.2,300,4.86,2,Simbad,294.79146,50.01387,2.878,600,,0.04,600
0.0437,287.66135,45.66941,9209366, ,4689,3.017,0.32,6.177,1.448,0.00865,1447.813,0.347,DSEP,,1,Simbad,287.66135,45.66941,287.6613672,45.6694083,9209366,11.06,130.07,80.4,0,0.67,1,Simbad,287.66137,45.66941,3.017,0,,0.32,0
0.225398,290.82037,40.70602,5530598, ,4847,2.928,-0.08,6.762,1.412,0.00643,247.033,0.141,DSEP,,1,Simbad,290.82037,40.70602,290.8203464,40.70596,5530598,8.72,103.93,76,360,4.91,2,Simbad,290.82035,40.70596,2.928,720,,-0.08,720
0.078981,287.7684,45.61439,9209565, ,4991,3.08,0.07,6.681,1.958,0.00925,2890.382,0.349,DSEP,,1,Simbad,287.7684,45.61439,287.76838,45.6144069,9209565,12.28,145.57,82.3,270,3.23,2,Simbad,287.76838,45.61441,3.08,540,,0.07,540
0.088557,291.36148,48.79777,11136578, ,4887,2.829,0.1,9.29,2.125,0.00373,1523.498,0.371,DSEP,,1,Simbad,291.36148,48.79777,291.3614867,48.7977458,11136578,8.26,90.19,73.4,0,5.59,1,Simbad,291.36149,48.79775,2.829,0,,0.1,0
0.026797,294.06381,42.51364,7041245, ,4777,2.968,0.04,6.093,1.257,0.00782,1038.953,0.485,DSEP,,1,Simbad,294.06381,42.51364,294.0638144,42.5136467,7041245,9.87,112.48,76.1,915,5.49,2,Simbad,294.06381,42.51365,2.968,1830,,0.04,1830
0.072508,290.09753,37.82309,2568912, ,5002,3.009,-0.2,6.557,1.599,0.00799,1609.073,0.509,DSEP,,1,Simbad,290.09753,37.82309,290.0975547,37.823095,2568912,11.39,129.34,80.5,90,7.34,3,Simbad,290.09755,37.82309,3.009,180,,-0.2,180
0.02068,295.09473,46.25821,9596479, ,5040,3.116,0.02,6.381,1.941,0.0105,2458.894,0.485,DSEP,,1,Simbad,295.09473,46.25821,295.0947239,46.2582139,9596479,12.94,156.35,82.1,330,1.85,3,Simbad,295.09472,46.25821,3.116,660,,0.02,660
0.067445,283.21786,43.64026,7872097, ,5165,2.995,-0.32,7.396,1.974,0.00687,2978.145,0.305,DSEP,,1,Simbad,283.21786,43.64026,283.2178631,43.6402786,7872097,9.74,115.08,75.1,150,4.75,2,Simbad,283.21786,43.64028,2.995,300,,-0.32,300
0.034638,295.48236,39.32671,4279009, ,4828,3.274,0.2,4.49,1.382,0.0215,970.392,0.552,DSEP,,1,Simbad,295.48236,39.32671,295.4823719,39.3267128,4279009,17.46,221.15,89.4,0,9.12,1,Simbad,295.48237,39.32671,3.274,0,,0.2,0
0.101277,288.29028,45.64442,9210548, ,5261,3.186,-0.38,5.67,1.802,0.0139,2058.459,0.357,DSEP,,1,Simbad,288.29028,45.64442,288.2903083,45.6444,9210548,14.78,182.44,85.3,290,1.49,3,Simbad,288.29031,45.6444,3.186,580,,-0.38,580
0.066844,292.04642,47.35776,10274503, ,5031,3.128,0.2,6.629,2.152,0.0104,2758.135,0.4,DSEP,,1,Simbad,292.04642,47.35776,292.0464278,47.3577778,10274503,13.21,161.79,83.1,0,7.69,1,Simbad,292.04643,47.35778,3.128,0,,0.2,0
0.078891,294.28476,42.53386,7042040, ,4875,3.068,0.2,6.466,1.783,0.00929,1290.221,0.522,DSEP,,1,Simbad,294.28476,42.53386,294.2847894,42.5338567,7042040,11.61,144.65,77.7,365,2.08,3,Simbad,294.28479,42.53386,3.068,730,,0.2,730
0.051243,295.35916,50.06309,11821135, ,5023,2.875,-0.16,8.629,2.035,0.00446,1911.394,0.423,DSEP,,1,Simbad,295.35916,50.06309,295.3591697,50.0631028,11821135,8.19,90.65,71.8,200,4.89,2,Simbad,295.35917,50.0631,2.875,400,,-0.16,400
0.10319,288.6279,45.68989,9211160, ,5024,3.168,-0.56,3.932,0.831,0.0192,1729.701,0.361,DSEP,,1,Simbad,288.6279,45.68989,288.6279081,45.6898619,9211160,13.99,174.09,83.3,325,6.56,3,Simbad,288.62791,45.68986,3.168,650,,-0.56,650
0.070531,288.63647,45.60158,9211176, ,5128,3.006,-0.9,4.655,0.8,0.0112,1895.263,0.362,DSEP,,1,Simbad,288.63647,45.60158,288.63648,45.6015983,9211176,11.05,120.83,78.6,385,3.17,2,Simbad,288.63648,45.6016,3.006,770,,-0.9,770
0.005205,295.74646,39.30146,4280299, ,4984,3.114,-0.26,4.946,1.16,0.0135,943.077,0.549,DSEP,,1,Simbad,295.74646,39.30146,295.7464617,39.3014606,4280299,12.17,157.77,78.1,0,5.32,1,Simbad,295.74646,39.30146,3.114,0,,-0.26,0
0.113754,295.76666,39.37765,4280424, ,4841,2.986,0.42,7.853,2.178,0.00634,2197.232,0.726,DSEP,,1,Simbad,295.76666,39.37765,295.7666972,39.3776631,4280424,9.84,121.64,85.1,0,7.06,1,Simbad,295.7667,39.37766,2.986,0,,0.42,0
0.032657,290.6705,38.71168,3642837, ,4774,2.848,0.18,8.541,1.874,0.00424,2419.98,0.513,DSEP,,1,Simbad,290.6705,38.71168,290.6704903,38.711685,3642837,8.07,88.01,75.3,730,8.01,2,Simbad,290.67049,38.71168,2.848,1460,,0.18,1460
0.048568,294.40204,46.72885,9897206, ,5025,2.768,-0.32,9.615,1.976,0.00313,4016.16,0.459,DSEP,,1,Simbad,294.40204,46.72885,294.4020367,46.7288367,9897206,7.13,70.82,72.46,480,8.31,2,Simbad,294.40204,46.72884,2.768,960,,-0.32,960
0.025408,290.25604,37.80144,2570244, ,4729,2.653,0.07,10.602,1.843,0.00218,7326.243,0.519,DSEP,,1,Simbad,290.25604,37.80144,290.2560489,37.8014406,2570244,9.28,105.7,76.5,0,3.21,1,Simbad,290.25605,37.80144,2.653,0,,0.07,0
0.088846,290.29669,45.63481,9214512, ,4828,2.918,-0.06,6.769,1.386,0.00629,1318.472,0.387,DSEP,,1,Simbad,290.29669,45.63481,290.2967242,45.6348039,9214512,8.97,98.59,74.4,420,1.08,2,Simbad,290.29672,45.6348,2.918,840,,-0.06,840
0.154869,289.14047,51.50183,12554556, ,5016,2.944,-0.16,7.664,1.883,0.00589,472.604,0.243,DSEP,,1,Simbad,289.14047,51.50183,289.1404117,51.5018069,12554556,9.03,107.97,78,435,2.88,3,Simbad,289.14041,51.50181,2.944,870,,-0.16,870
0.076825,296.13,39.37746,4282310, ,5024,3.109,-0.48,4.521,0.957,0.0146,1318.704,0.664,DSEP,,1,Simbad,296.13,39.37746,296.1300158,39.3774425,4282310,12.94,153.33,81.9,155,2.28,2,Simbad,296.13002,39.37744,3.109,310,,-0.48,310
0.025475,297.17087,46.26149,9602686, ,4822,2.935,0.08,7.176,1.618,0.00617,2699.015,0.547,DSEP,,1,Simbad,297.17087,46.26149,297.1708794,46.2614872,9602686,9.52,105.83,77.4,440,4.26,2,Simbad,297.17088,46.26149,2.935,880,,0.08,880
0.147973,286.53415,43.67885,7878297, ,5061,2.855,-0.28,8.726,1.99,0.00422,3815.692,0.349,DSEP,,1,Simbad,286.53415,43.67885,286.5340956,43.6788381,7878297,8.31,85.86,74.1,0,7.82,1,Simbad,286.5341,43.67884,2.855,0,,-0.28,0
0.066208,286.58319,43.61114,7878388, ,4985,2.927,0.21,9.003,2.499,0.00482,1239.785,0.348,DSEP,,1,Simbad,286.58319,43.61114,286.5831742,43.6111544,7878388,9.27,103.11,75.9,465,0.58,2,Simbad,286.58317,43.61115,2.927,930,,0.21,930
0.028703,293.44809,48.7046,11140680, ,5053,2.909,-0.18,8.275,2.028,0.00504,2594.632,0.407,DSEP,,1,Simbad,293.44809,48.7046,293.4480814,48.7046056,11140680,9.03,97.44,75.5,315,1.71,2,Simbad,293.44808,48.70461,2.909,630,,-0.18,630
0.073102,296.18787,42.57666,7049771, ,4959,3.155,-0.26,4.486,1.049,0.0164,1091.208,0.542,DSEP,,1,Simbad,296.18787,42.57666,296.1878825,42.5766781,7049771,13.25,174.49,79.6,395,9.02,3,Simbad,296.18788,42.57668,3.155,790,,-0.26,790
0.04113,296.86545,50.01493,11824817, ,5073,2.98,-0.12,7.668,2.049,0.0064,2401.59,0.454,DSEP,,1,Simbad,296.86545,50.01493,296.8654558,50.0149192,11824817,10.38,116.62,77.6,250,4.05,3,Simbad,296.86546,50.01492,2.98,500,,-0.12,500
0.013283,291.43799,38.76417,3645589, ,4812,3.121,0.2,5.593,1.508,0.0121,1189.862,0.507,DSEP,,1,Simbad,291.43799,38.76417,291.4379942,38.7641683,3645589,12.72,158.83,80.7,0,1.28,1,Simbad,291.43799,38.76417,3.121,0,,0.2,0
0.037888,287.99402,43.13028,7516156, ,5346,3.129,-0.66,5.927,1.724,0.0117,1748.075,0.378,DSEP,,1,Simbad,287.99402,43.13028,287.9940331,43.1302756,7516156,12.68,162.62,81.32,880,2.24,3,Simbad,287.99403,43.13028,3.129,1760,,-0.66,1760
0.067699,290.75323,51.55691,12557207, ,4859,2.838,-0.26,6.655,1.112,0.00531,1123.318,0.333,DSEP,,1,Simbad,290.75323,51.55691,290.7532517,51.5568969,12557207,8.12,84.96,74.2,0,6.08,1,Simbad,290.75325,51.5569,2.838,0,,-0.26,0
0.085791,291.86194,38.75101,3647215, ,4822,3.049,-0.2,4.676,0.892,0.0123,997.717,0.489,DSEP,,1,Simbad,291.86194,38.75101,291.8619631,38.7509944,3647215,11.91,136.41,81,0,8.78,1,Simbad,291.86196,38.75099,3.049,0,,-0.2,0
0.058366,287.63037,43.62415,7880417, ,4964,3.168,0.46,6.365,2.175,0.0119,1241.13,0.364,DSEP,,1,Simbad,287.63037,43.62415,287.6303639,43.6241656,7880417,14.77,190.38,85.6,335,4.63,2,Simbad,287.63036,43.62417,3.168,670,,0.46,670
0.073747,298.63666,42.57981,7060732, ,4849,3.026,-0.04,5.872,1.336,0.00929,901.138,0.534,DSEP,,1,Simbad,298.63666,42.57981,298.6366875,42.5798131,7060732,10.96,131.47,77.8,320,2.56,3,Simbad,298.63669,42.57981,3.026,640,,-0.04,640
0.04704,288.74002,43.14331,7518143, ,5022,3.1,0.21,6.849,2.152,0.00943,1357.152,0.39,DSEP,,1,Simbad,288.74002,43.14331,288.7400164,43.1433228,7518143,12.38,157.05,78.4,175,2.8,3,Simbad,288.74002,43.14332,3.1,350,,0.21,350
0.013224,298.44775,48.01612,10751237, ,4913,2.915,-0.42,5.572,0.931,0.00758,1346.584,0.518,DSEP,,1,Simbad,298.44775,48.01612,298.4477453,48.0161219,10751237,9.13,98.77,74.7,345,5.78,3,Simbad,298.44775,48.01612,2.915,690,,-0.42,690
